mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,wickdiff_file,dyn_min_sl_pips
W,INNER,H4,H4,GBPNZD,short,2024-02-12,2024-02-19,2.0574,2.08183,0.024430000000000174,2024-02-13 22:00:00,2024-02-14 02:00:00,2.0786,2.08118,2024-02-28 14:00:00,2.07849,2.0329699999999997,2.1199063636363635,2024-04-16 13:00:00,2.1199063636363635,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,414.16363636363576
W,INNER,H4,H4,GBPNZD,short,2024-04-22,2024-04-29,2.1034,2.12616,0.02275999999999989,2024-05-01 21:00:00,2024-05-02 01:00:00,2.11608,2.11702,2024-07-11 09:00:00,2.11146,2.0806400000000003,2.143671060606061,2024-07-16 13:00:00,2.143671060606061,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,322.1106060606068
W,INNER,H4,H4,GBPNZD,short,2025-01-27,2025-02-03,2.19813,2.22236,0.024230000000000196,2025-02-03 10:00:00,2025-02-03 14:00:00,2.21941,2.22236,2025-02-18 22:00:00,2.21521,2.1738999999999997,2.2584654545454543,2025-03-03 10:00:00,2.2584654545454543,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,432.5545454545444
W,INNER,H4,H4,GBPUSD,long,2022-06-13,2022-06-20,1.19341,1.22154,0.02812999999999999,2022-06-15 01:00:00,2022-06-15 05:00:00,1.19894,1.19986,2022-07-01 13:00:00,1.20456,1.24967,1.1674610606060607,2022-08-29 01:00:00,1.1674610606060607,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,370.9893939393942
W,INNER,H4,H4,GBPUSD,short,2022-09-26,2022-10-03,1.11684,1.14958,0.03273999999999999,2022-10-06 01:00:00,2022-10-06 05:00:00,1.13673,1.13796,2022-10-13 13:00:00,1.13298,1.0841,1.1792548484848486,2022-11-11 10:00:00,1.1792548484848486,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,462.7484848484848
W,INNER,H4,H4,GBPUSD,short,2023-08-28,2023-09-04,1.25879,1.27466,0.01586999999999983,2023-08-31 01:00:00,2023-08-31 05:00:00,1.27246,1.27346,2023-11-28 22:00:00,1.27188,1.2429200000000002,1.2988801515151513,2024-04-12 13:00:00,1.2429200000000002,win,1.07258657358824,wickdiffs_W_H4_INNER_20260102_165320.csv,270.0015151515148
W,INNER,H4,H4,GBPUSD,short,2025-03-24,2025-03-31,1.29366,1.32077,0.027109999999999967,2025-04-04 09:00:00,2025-04-04 13:00:00,1.30179,1.30514,2025-04-10 21:00:00,1.3017,1.26655,1.3321916666666669,2025-04-20 21:00:00,1.3321916666666669,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,304.9166666666671
W,INNER,H4,H4,NZDJPY,long,2018-12-31,2019-01-07,70.704,73.063,2.359000000000009,2019-01-03 18:00:00,2019-01-03 22:00:00,71.843,71.884,2019-05-08 01:00:00,72.476,75.42200000000001,70.46809999999999,2019-06-14 17:00:00,70.46809999999999,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,181.0287878787881
W,INNER,H4,H4,NZDJPY,long,2022-06-13,2022-06-20,82.974,85.24,2.265999999999991,2022-06-16 09:00:00,2022-06-16 13:00:00,82.974,83.29,2022-07-01 05:00:00,83.723,87.50599999999999,80.34730303030302,2022-09-07 21:00:00,87.50599999999999,win,1.120657462431996,wickdiffs_W_H4_INNER_20260102_165320.csv,337.5696969696972
W,INNER,H4,H4,NZDJPY,long,2022-12-26,2023-01-02,81.04,83.262,2.221999999999994,2023-01-03 06:00:00,2023-01-03 10:00:00,81.04,81.158,2023-01-13 14:00:00,81.375,85.484,78.0030606060606,2023-05-08 09:00:00,85.484,win,1.2185865521145973,wickdiffs_W_H4_INNER_20260102_165320.csv,337.1939393939397
W,INNER,H4,H4,NZDJPY,long,2023-07-03,2023-07-10,86.242,88.282,2.039999999999992,2023-07-12 05:00:00,2023-07-12 09:00:00,86.242,86.47,2023-07-18 13:00:00,87.297,90.32199999999999,84.68481818181817,2023-11-14 18:00:00,90.32199999999999,win,1.158035776432098,wickdiffs_W_H4_INNER_20260102_165320.csv,261.21818181818185
W,INNER,H4,H4,NZDJPY,short,2017-04-17,2017-04-24,76.702,77.965,1.2630000000000052,2017-04-24 05:00:00,2017-04-24 09:00:00,77.582,77.6,2017-05-02 01:00:00,77.3845,75.439,79.38236363636364,2017-06-08 09:00:00,79.38236363636364,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,199.7863636363636
W,INNER,H4,H4,NZDJPY,short,2022-03-21,2022-03-28,84.938,86.962,2.024000000000001,2022-03-28 05:00:00,2022-03-28 09:00:00,86.635,86.962,2022-04-13 01:00:00,85.65,82.914,88.21772727272727,2022-05-09 13:00:00,82.914,win,1.0655337227827955,wickdiffs_W_H4_INNER_20260102_165320.csv,256.77272727272714
W,INNER,H4,H4,USDCAD,long,2018-09-24,2018-10-01,1.27828,1.29092,0.012639999999999985,2018-10-01 13:00:00,2018-10-01 17:00:00,1.27828,1.27938,2020-12-04 14:00:00,1.27952,1.30356,1.2547836363636364,2021-02-24 14:00:00,1.2547836363636364,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,247.3636363636364
W,INNER,H4,H4,USDCAD,short,2022-01-03,2022-01-10,1.26429,1.28138,0.01709000000000005,2022-01-06 18:00:00,2022-01-06 22:00:00,1.27314,1.274,2022-01-27 14:00:00,1.2731,1.2471999999999999,1.2978719696969696,2022-03-25 17:00:00,1.2471999999999999,win,1.0455365607510954,wickdiffs_W_H4_INNER_20260102_165320.csv,247.7196969696968
