pair,timeframe,ltf,pivot_type,first_candle_time,second_candle_time,gap_low,gap_high,first_touch_time,wd_first_candle_time,wd_second_candle_time,wd_zone_low,wd_zone_high
AUDCAD,W,H4,long,2024-01-29,2024-02-05,0.87264,0.877,2024-02-12,2024-02-13 10:00:00,2024-02-13 14:00:00,0.87374,0.8741
AUDCAD,W,H4,long,2024-01-29,2024-02-05,0.87264,0.877,2024-02-12,2024-02-13 18:00:00,2024-02-13 22:00:00,0.8749,0.87525
AUDCAD,W,H4,long,2024-02-26,2024-03-04,0.88059,0.88492,2024-03-18,2024-03-19 05:00:00,2024-03-19 09:00:00,0.88318,0.88354
AUDCAD,W,H4,long,2024-02-26,2024-03-04,0.88059,0.88492,2024-03-18,2024-03-22 05:00:00,2024-03-22 09:00:00,0.88355,0.88389
AUDCAD,W,H4,long,2024-02-26,2024-03-04,0.88059,0.88492,2024-03-18,2024-03-28 17:00:00,2024-03-28 21:00:00,0.88148,0.88208
AUDCAD,W,H4,long,2024-02-26,2024-03-04,0.88059,0.88492,2024-03-18,2024-03-29 01:00:00,2024-03-29 05:00:00,0.88134,0.88154
AUDCAD,W,H4,long,2024-02-26,2024-03-04,0.88059,0.88492,2024-03-18,2024-03-29 17:00:00,2024-03-31 21:00:00,0.88146,0.88231
AUDCAD,W,H4,long,2024-03-25,2024-04-01,0.88012,0.8827,2024-04-15,2024-04-19 17:00:00,2024-04-21 21:00:00,0.88148,0.88226
AUDCAD,W,H4,long,2024-05-06,2024-05-13,0.90066,0.9029,,2024-05-14 01:00:00,2024-05-14 05:00:00,0.90254,0.90258
AUDCAD,W,H4,long,2024-05-06,2024-05-13,0.90066,0.9029,,2024-05-14 09:00:00,2024-05-14 13:00:00,0.90066,0.90248
AUDCAD,W,H4,long,2024-05-20,2024-05-27,0.90481,0.90572,,2024-05-31 13:00:00,2024-05-31 17:00:00,0.90539,0.90546
AUDCAD,W,H4,long,2024-05-20,2024-05-27,0.90481,0.90572,,2024-06-03 01:00:00,2024-06-03 05:00:00,0.90551,0.90568
AUDCAD,W,H4,short,2024-02-19,2024-02-26,0.88671,0.889,2024-03-04,2024-03-06 14:00:00,2024-03-06 18:00:00,0.88818,0.88892
AUDCAD,W,H4,short,2024-04-01,2024-04-08,0.89418,0.90074,2024-04-22,2024-04-29 01:00:00,2024-04-29 05:00:00,0.8974,0.89792
AUDCAD,W,H4,short,2024-04-01,2024-04-08,0.89418,0.90074,2024-04-22,2024-04-29 17:00:00,2024-04-29 21:00:00,0.8974,0.89745
AUDCAD,W,H4,short,2024-04-01,2024-04-08,0.89418,0.90074,2024-04-22,2024-04-30 05:00:00,2024-04-30 09:00:00,0.89418,0.8944
AUDCAD,W,H4,short,2024-04-01,2024-04-08,0.89418,0.90074,2024-04-22,2024-05-01 17:00:00,2024-05-01 21:00:00,0.89686,0.897
AUDCAD,W,H4,short,2024-04-01,2024-04-08,0.89418,0.90074,2024-04-22,2024-05-02 01:00:00,2024-05-02 05:00:00,0.89688,0.8976
AUDCAD,W,H4,short,2024-04-01,2024-04-08,0.89418,0.90074,2024-04-22,2024-05-02 21:00:00,2024-05-03 01:00:00,0.89889,0.89924
AUDCAD,W,H4,short,2024-04-29,2024-05-06,0.90452,0.90767,2024-05-13,2024-05-13 09:00:00,2024-05-13 13:00:00,0.90548,0.90608
AUDCAD,W,H4,short,2024-04-29,2024-05-06,0.90452,0.90767,2024-05-13,2024-05-14 17:00:00,2024-05-14 21:00:00,0.90468,0.90498
AUDCAD,W,H4,short,2024-04-29,2024-05-06,0.90452,0.90767,2024-05-13,2024-05-15 01:00:00,2024-05-15 05:00:00,0.90693,0.90706
AUDCAD,W,H4,short,2024-04-29,2024-05-06,0.90452,0.90767,2024-05-13,2024-05-23 01:00:00,2024-05-23 05:00:00,0.90698,0.9073
AUDCAD,W,H4,short,2024-05-13,2024-05-20,0.9111,0.91258,,2024-05-20 01:00:00,2024-05-20 05:00:00,0.91248,0.91258
AUDCAD,W,H4,short,2024-05-13,2024-05-20,0.9111,0.91258,,2024-05-21 09:00:00,2024-05-21 13:00:00,0.91133,0.91193
AUDCHF,W,H4,long,2024-01-08,2024-01-15,0.56394,0.5701,2024-01-22,2024-01-24 18:00:00,2024-01-24 22:00:00,0.56719,0.56729
AUDCHF,W,H4,long,2024-01-08,2024-01-15,0.56394,0.5701,2024-01-22,2024-01-26 06:00:00,2024-01-26 10:00:00,0.56876,0.56936
AUDCHF,W,H4,long,2024-01-08,2024-01-15,0.56394,0.5701,2024-01-22,2024-01-26 18:00:00,2024-01-28 22:00:00,0.56761,0.56815
AUDCHF,W,H4,long,2024-01-08,2024-01-15,0.56394,0.5701,2024-01-22,2024-01-29 06:00:00,2024-01-29 10:00:00,0.56784,0.56842
AUDCHF,W,H4,long,2024-01-08,2024-01-15,0.56394,0.5701,2024-01-22,2024-01-29 18:00:00,2024-01-29 22:00:00,0.56908,0.56916
AUDCHF,W,H4,long,2024-01-08,2024-01-15,0.56394,0.5701,2024-01-22,2024-01-30 10:00:00,2024-01-30 14:00:00,0.56786,0.56794
AUDCHF,W,H4,long,2024-01-08,2024-01-15,0.56394,0.5701,2024-01-22,2024-01-31 02:00:00,2024-01-31 06:00:00,0.56602,0.56632
AUDCHF,W,H4,long,2024-01-08,2024-01-15,0.56394,0.5701,2024-01-22,2024-01-31 18:00:00,2024-01-31 22:00:00,0.56534,0.56536
AUDCHF,W,H4,long,2024-01-29,2024-02-05,0.56185,0.56465,,2024-02-05 14:00:00,2024-02-05 18:00:00,0.56358,0.56403
AUDCHF,W,H4,short,2024-03-04,2024-03-11,0.58146,0.58294,2024-03-18,2024-03-18 17:00:00,2024-03-18 21:00:00,0.58235,0.58253
AUDCHF,W,H4,short,2024-04-01,2024-04-08,0.59356,0.59957,2024-04-22,2024-04-24 05:00:00,2024-04-24 09:00:00,0.59502,0.59516
AUDCHF,W,H4,short,2024-04-01,2024-04-08,0.59356,0.59957,2024-04-22,2024-04-24 17:00:00,2024-04-24 21:00:00,0.59458,0.59468
AUDCHF,W,H4,short,2024-04-01,2024-04-08,0.59356,0.59957,2024-04-22,2024-04-25 05:00:00,2024-04-25 09:00:00,0.59636,0.59668
AUDCHF,W,H4,short,2024-04-01,2024-04-08,0.59356,0.59957,2024-04-22,2024-04-26 09:00:00,2024-04-26 13:00:00,0.59748,0.59808
AUDCHF,W,H4,short,2024-04-01,2024-04-08,0.59356,0.59957,2024-04-22,2024-04-29 09:00:00,2024-04-29 13:00:00,0.59868,0.59906
AUDCHF,W,H4,short,2024-04-01,2024-04-08,0.59356,0.59957,2024-04-22,2024-04-29 17:00:00,2024-04-29 21:00:00,0.59807,0.59827
AUDCHF,W,H4,short,2024-04-01,2024-04-08,0.59356,0.59957,2024-04-22,2024-04-30 05:00:00,2024-04-30 09:00:00,0.59634,0.59652
AUDCHF,W,H4,short,2024-04-01,2024-04-08,0.59356,0.59957,2024-04-22,2024-04-30 13:00:00,2024-04-30 17:00:00,0.59602,0.59614
AUDCHF,W,H4,short,2024-04-01,2024-04-08,0.59356,0.59957,2024-04-22,2024-05-01 05:00:00,2024-05-01 09:00:00,0.59712,0.59732
AUDCHF,W,H4,short,2024-04-01,2024-04-08,0.59356,0.59957,2024-04-22,2024-05-02 01:00:00,2024-05-02 05:00:00,0.59924,0.59942
AUDCHF,W,H4,short,2024-04-01,2024-04-08,0.59356,0.59957,2024-04-22,2024-05-02 21:00:00,2024-05-03 01:00:00,0.59854,0.59858
AUDJPY,W,H4,long,2024-01-08,2024-01-15,96.146,96.882,2024-01-29,2024-02-04 22:00:00,2024-02-05 02:00:00,96.422,96.49
AUDJPY,W,H4,long,2024-01-08,2024-01-15,96.146,96.882,2024-01-29,2024-02-05 18:00:00,2024-02-05 22:00:00,96.278,96.316
AUDJPY,W,H4,long,2024-01-08,2024-01-15,96.146,96.882,2024-01-29,2024-02-06 14:00:00,2024-02-06 18:00:00,96.342,96.4
AUDJPY,W,H4,long,2024-01-08,2024-01-15,96.146,96.882,2024-01-29,2024-02-07 06:00:00,2024-02-07 10:00:00,96.496,96.544
AUDJPY,W,H4,long,2024-01-08,2024-01-15,96.146,96.882,2024-01-29,2024-02-07 14:00:00,2024-02-07 18:00:00,96.44,96.522
AUDJPY,W,H4,long,2024-01-08,2024-01-15,96.146,96.882,2024-01-29,2024-02-08 06:00:00,2024-02-08 10:00:00,96.765,96.837
AUDJPY,W,H4,long,2024-01-29,2024-02-05,95.502,96.629,,2024-02-05 18:00:00,2024-02-05 22:00:00,96.278,96.316
AUDJPY,W,H4,long,2024-01-29,2024-02-05,95.502,96.629,,2024-02-06 14:00:00,2024-02-06 18:00:00,96.342,96.4
AUDJPY,W,H4,long,2024-01-29,2024-02-05,95.502,96.629,,2024-02-07 06:00:00,2024-02-07 10:00:00,96.496,96.544
AUDJPY,W,H4,long,2024-01-29,2024-02-05,95.502,96.629,,2024-02-07 14:00:00,2024-02-07 18:00:00,96.44,96.522
AUDJPY,W,H4,long,2024-03-04,2024-03-11,96.899,97.442,,2024-03-11 09:00:00,2024-03-11 13:00:00,96.899,96.908
AUDJPY,W,H4,long,2024-03-04,2024-03-11,96.899,97.442,,2024-03-11 21:00:00,2024-03-12 01:00:00,97.014,97.115
AUDJPY,W,H4,long,2024-03-04,2024-03-11,96.899,97.442,,2024-03-12 05:00:00,2024-03-12 09:00:00,97.338,97.428
AUDJPY,W,H4,long,2024-03-04,2024-03-11,96.899,97.442,,2024-03-12 13:00:00,2024-03-12 17:00:00,97.374,97.393
AUDJPY,W,H4,long,2024-03-04,2024-03-11,96.899,97.442,,2024-03-12 21:00:00,2024-03-13 01:00:00,97.244,97.329
AUDJPY,W,H4,long,2024-03-04,2024-03-11,96.899,97.442,,2024-03-15 01:00:00,2024-03-15 05:00:00,97.272,97.326
AUDJPY,W,H4,long,2024-04-08,2024-04-15,97.778,99.06,,2024-04-16 01:00:00,2024-04-16 05:00:00,98.914,98.998
AUDJPY,W,H4,long,2024-04-08,2024-04-15,97.778,99.06,,2024-04-16 17:00:00,2024-04-16 21:00:00,98.896,98.99
AUDJPY,W,H4,long,2024-04-08,2024-04-15,97.778,99.06,,2024-04-17 13:00:00,2024-04-17 17:00:00,99.006,99.01
AUDJPY,W,H4,long,2024-04-08,2024-04-15,97.778,99.06,,2024-04-19 01:00:00,2024-04-19 05:00:00,97.778,98.626
AUDJPY,W,H4,long,2024-05-20,2024-05-27,103.362,104.049,,2024-05-30 05:00:00,2024-05-30 09:00:00,103.362,103.672
AUDJPY,W,H4,long,2024-05-20,2024-05-27,103.362,104.049,,2024-05-30 17:00:00,2024-05-30 21:00:00,103.88,103.924
AUDJPY,W,H4,long,2024-05-20,2024-05-27,103.362,104.049,,2024-05-31 01:00:00,2024-05-31 05:00:00,103.83,103.928
AUDJPY,W,H4,long,2024-05-20,2024-05-27,103.362,104.049,,2024-06-05 13:00:00,2024-06-05 17:00:00,103.54,103.658
AUDJPY,W,H4,long,2024-05-20,2024-05-27,103.362,104.049,,2024-06-06 01:00:00,2024-06-06 05:00:00,103.64,103.71
AUDJPY,W,H4,long,2024-05-20,2024-05-27,103.362,104.049,,2024-06-06 09:00:00,2024-06-06 13:00:00,103.634,103.636
AUDJPY,W,H4,long,2024-05-20,2024-05-27,103.362,104.049,,2024-06-06 17:00:00,2024-06-06 21:00:00,103.63,103.697
AUDJPY,W,H4,long,2024-05-20,2024-05-27,103.362,104.049,,2024-06-07 05:00:00,2024-06-07 09:00:00,103.366,103.49
AUDJPY,W,H4,short,2024-01-01,2024-01-08,97.14,97.8,2024-01-15,2024-01-17 22:00:00,2024-01-18 02:00:00,97.146,97.216
AUDJPY,W,H4,short,2024-01-01,2024-01-08,97.14,97.8,2024-01-15,2024-01-19 02:00:00,2024-01-19 06:00:00,97.724,97.756
AUDJPY,W,H4,short,2024-01-01,2024-01-08,97.14,97.8,2024-01-15,2024-01-22 06:00:00,2024-01-22 10:00:00,97.58,97.676
AUDJPY,W,H4,short,2024-01-01,2024-01-08,97.14,97.8,2024-01-15,2024-01-22 14:00:00,2024-01-22 18:00:00,97.46,97.506
AUDJPY,W,H4,short,2024-01-01,2024-01-08,97.14,97.8,2024-01-15,2024-01-23 10:00:00,2024-01-23 14:00:00,97.652,97.664
AUDJPY,W,H4,short,2024-01-01,2024-01-08,97.14,97.8,2024-01-15,2024-01-23 18:00:00,2024-01-23 22:00:00,97.634,97.64
AUDJPY,W,H4,short,2024-01-01,2024-01-08,97.14,97.8,2024-01-15,2024-01-24 06:00:00,2024-01-24 10:00:00,97.38,97.398
AUDJPY,W,H4,short,2024-01-01,2024-01-08,97.14,97.8,2024-01-15,2024-01-24 14:00:00,2024-01-24 18:00:00,97.228,97.238
AUDJPY,W,H4,short,2024-01-01,2024-01-08,97.14,97.8,2024-01-15,2024-01-25 10:00:00,2024-01-25 14:00:00,97.358,97.362
AUDJPY,W,H4,short,2024-01-01,2024-01-08,97.14,97.8,2024-01-15,2024-01-26 10:00:00,2024-01-26 14:00:00,97.574,97.662
AUDJPY,W,H4,short,2024-01-15,2024-01-22,97.768,97.884,2024-02-12,2024-02-14 18:00:00,2024-02-14 22:00:00,97.788,97.858
AUDJPY,W,H4,short,2024-01-15,2024-01-22,97.768,97.884,2024-02-12,2024-02-15 18:00:00,2024-02-15 22:00:00,97.851,97.87
AUDJPY,W,H4,short,2024-02-19,2024-02-26,98.804,99.057,2024-03-18,2024-03-20 01:00:00,2024-03-20 05:00:00,98.958,98.99
AUDJPY,W,H4,short,2024-02-19,2024-02-26,98.804,99.057,2024-03-18,2024-03-25 05:00:00,2024-03-25 09:00:00,98.817,98.896
AUDJPY,W,H4,short,2024-02-19,2024-02-26,98.804,99.057,2024-03-18,2024-03-27 01:00:00,2024-03-27 05:00:00,98.978,99.02
AUDJPY,W,H4,short,2024-02-19,2024-02-26,98.804,99.057,2024-03-18,2024-03-27 17:00:00,2024-03-27 21:00:00,98.825,98.845
AUDJPY,W,H4,short,2024-02-19,2024-02-26,98.804,99.057,2024-03-18,2024-03-28 01:00:00,2024-03-28 05:00:00,98.848,98.938
AUDJPY,W,H4,short,2024-04-01,2024-04-08,99.764,100.811,2024-04-15,2024-04-15 01:00:00,2024-04-15 05:00:00,99.764,99.884
AUDJPY,W,H4,short,2024-04-01,2024-04-08,99.764,100.811,2024-04-15,2024-04-15 09:00:00,2024-04-15 13:00:00,99.941,100.02
AUDJPY,W,H4,short,2024-04-01,2024-04-08,99.764,100.811,2024-04-15,2024-04-22 21:00:00,2024-04-23 01:00:00,99.976,100.028
AUDJPY,W,H4,short,2024-04-22,2024-04-29,103.464,104.956,2024-05-13,2024-05-14 09:00:00,2024-05-14 13:00:00,103.668,103.7
AUDJPY,W,H4,short,2024-04-22,2024-04-29,103.464,104.956,2024-05-13,2024-05-14 17:00:00,2024-05-14 21:00:00,103.7,103.786
AUDJPY,W,H4,short,2024-04-22,2024-04-29,103.464,104.956,2024-05-13,2024-05-15 01:00:00,2024-05-15 05:00:00,103.899,104.036
AUDJPY,W,H4,short,2024-04-22,2024-04-29,103.464,104.956,2024-05-13,2024-05-15 17:00:00,2024-05-15 21:00:00,103.682,103.722
AUDJPY,W,H4,short,2024-04-22,2024-04-29,103.464,104.956,2024-05-13,2024-05-16 17:00:00,2024-05-16 21:00:00,103.815,103.862
AUDJPY,W,H4,short,2024-04-22,2024-04-29,103.464,104.956,2024-05-13,2024-05-17 01:00:00,2024-05-17 05:00:00,103.987,104.004
AUDJPY,W,H4,short,2024-04-22,2024-04-29,103.464,104.956,2024-05-13,2024-05-20 01:00:00,2024-05-20 05:00:00,104.493,104.566
AUDJPY,W,H4,short,2024-04-22,2024-04-29,103.464,104.956,2024-05-13,2024-05-20 13:00:00,2024-05-20 17:00:00,104.272,104.297
AUDJPY,W,H4,short,2024-04-22,2024-04-29,103.464,104.956,2024-05-13,2024-05-20 21:00:00,2024-05-21 01:00:00,104.404,104.431
AUDJPY,W,H4,short,2024-04-22,2024-04-29,103.464,104.956,2024-05-13,2024-05-21 09:00:00,2024-05-21 13:00:00,104.29,104.404
AUDJPY,W,H4,short,2024-04-22,2024-04-29,103.464,104.956,2024-05-13,2024-05-22 01:00:00,2024-05-22 05:00:00,104.335,104.446
AUDJPY,W,H4,short,2024-04-22,2024-04-29,103.464,104.956,2024-05-13,2024-05-23 09:00:00,2024-05-23 13:00:00,104.114,104.244
AUDJPY,W,H4,short,2024-04-22,2024-04-29,103.464,104.956,2024-05-13,2024-05-24 17:00:00,2024-05-26 21:00:00,104.108,104.138
AUDJPY,W,H4,short,2024-05-13,2024-05-20,104.184,104.566,2024-05-27,2024-05-27 13:00:00,2024-05-27 17:00:00,104.464,104.466
AUDJPY,W,H4,short,2024-05-13,2024-05-20,104.184,104.566,2024-05-27,2024-05-29 13:00:00,2024-05-29 17:00:00,104.386,104.402
AUDNZD,W,H4,long,2024-01-08,2024-01-15,1.06912,1.07135,2024-01-29,2024-02-01 02:00:00,2024-02-01 06:00:00,1.06972,1.06984
AUDNZD,W,H4,long,2024-01-08,2024-01-15,1.06912,1.07135,2024-01-29,2024-02-01 10:00:00,2024-02-01 14:00:00,1.06937,1.06946
AUDNZD,W,H4,long,2024-01-08,2024-01-15,1.06912,1.07135,2024-01-29,2024-02-01 18:00:00,2024-02-01 22:00:00,1.06958,1.06972
AUDNZD,W,H4,long,2024-01-08,2024-01-15,1.06912,1.07135,2024-01-29,2024-02-05 22:00:00,2024-02-06 02:00:00,1.07011,1.0703
AUDNZD,W,H4,long,2024-02-05,2024-02-12,1.05865,1.06073,2024-02-19,2024-02-21 06:00:00,2024-02-21 10:00:00,1.05954,1.0598
AUDNZD,W,H4,long,2024-02-05,2024-02-12,1.05865,1.06073,2024-02-19,2024-02-23 02:00:00,2024-02-23 06:00:00,1.05888,1.05931
AUDNZD,W,H4,long,2024-02-05,2024-02-12,1.05865,1.06073,2024-02-19,2024-02-23 18:00:00,2024-02-25 22:00:00,1.05899,1.05911
AUDNZD,W,H4,long,2024-02-05,2024-02-12,1.05865,1.06073,2024-02-19,2024-02-27 14:00:00,2024-02-27 18:00:00,1.06011,1.06028
AUDNZD,W,H4,long,2024-02-19,2024-02-26,1.05699,1.05923,,2024-02-26 14:00:00,2024-02-26 18:00:00,1.05844,1.05866
AUDNZD,W,H4,long,2024-04-08,2024-04-15,1.08564,1.08858,2024-04-22,2024-04-22 01:00:00,2024-04-22 05:00:00,1.08798,1.08826
AUDNZD,W,H4,long,2024-05-20,2024-05-27,1.08057,1.08278,,2024-05-27 09:00:00,2024-05-27 13:00:00,1.08168,1.0818
AUDNZD,W,H4,long,2024-05-20,2024-05-27,1.08057,1.08278,,2024-05-27 21:00:00,2024-05-28 01:00:00,1.0806,1.08086
AUDNZD,W,H4,long,2024-05-20,2024-05-27,1.08057,1.08278,,2024-05-28 05:00:00,2024-05-28 09:00:00,1.08057,1.08064
AUDNZD,W,H4,long,2024-05-20,2024-05-27,1.08057,1.08278,,2024-05-28 21:00:00,2024-05-29 01:00:00,1.0821,1.08256
AUDNZD,W,H4,long,2024-05-20,2024-05-27,1.08057,1.08278,,2024-05-29 09:00:00,2024-05-29 13:00:00,1.08112,1.08156
AUDNZD,W,H4,long,2024-05-20,2024-05-27,1.08057,1.08278,,2024-05-29 17:00:00,2024-05-29 21:00:00,1.08081,1.08104
AUDNZD,W,H4,long,2024-05-20,2024-05-27,1.08057,1.08278,,2024-05-30 01:00:00,2024-05-30 05:00:00,1.0814,1.08198
AUDNZD,W,H4,long,2024-05-20,2024-05-27,1.08057,1.08278,,2024-05-31 01:00:00,2024-05-31 05:00:00,1.08238,1.08252
AUDNZD,W,H4,long,2024-05-20,2024-05-27,1.08057,1.08278,,2024-05-31 13:00:00,2024-05-31 17:00:00,1.08176,1.08184
AUDNZD,W,H4,long,2024-05-20,2024-05-27,1.08057,1.08278,,2024-06-03 01:00:00,2024-06-03 05:00:00,1.08102,1.08133
AUDNZD,W,H4,short,2024-02-12,2024-02-19,1.06658,1.07034,2024-02-26,2024-02-27 22:00:00,2024-02-28 02:00:00,1.0678,1.06866
AUDNZD,W,H4,short,2024-02-12,2024-02-19,1.06658,1.07034,2024-02-26,2024-02-28 14:00:00,2024-02-28 18:00:00,1.06664,1.0671
AUDNZD,W,H4,short,2024-02-12,2024-02-19,1.06658,1.07034,2024-02-26,2024-02-29 10:00:00,2024-02-29 14:00:00,1.06864,1.06955
AUDNZD,W,H4,short,2024-02-12,2024-02-19,1.06658,1.07034,2024-02-26,2024-03-01 02:00:00,2024-03-01 06:00:00,1.06888,1.06892
AUDNZD,W,H4,short,2024-02-12,2024-02-19,1.06658,1.07034,2024-02-26,2024-03-01 14:00:00,2024-03-01 18:00:00,1.06976,1.06992
AUDNZD,W,H4,short,2024-02-12,2024-02-19,1.06658,1.07034,2024-02-26,2024-03-03 22:00:00,2024-03-04 02:00:00,1.06996,1.07002
AUDNZD,W,H4,short,2024-02-12,2024-02-19,1.06658,1.07034,2024-02-26,2024-03-04 10:00:00,2024-03-04 14:00:00,1.0692,1.0694
AUDNZD,W,H4,short,2024-02-12,2024-02-19,1.06658,1.07034,2024-02-26,2024-03-04 22:00:00,2024-03-05 02:00:00,1.06832,1.06848
AUDNZD,W,H4,short,2024-02-12,2024-02-19,1.06658,1.07034,2024-02-26,2024-03-05 06:00:00,2024-03-05 10:00:00,1.06778,1.06812
AUDNZD,W,H4,short,2024-02-12,2024-02-19,1.06658,1.07034,2024-02-26,2024-03-05 14:00:00,2024-03-05 18:00:00,1.06893,1.06947
AUDNZD,W,H4,short,2024-02-12,2024-02-19,1.06658,1.07034,2024-02-26,2024-03-06 02:00:00,2024-03-06 06:00:00,1.06973,1.07004
AUDNZD,W,H4,short,2024-04-22,2024-04-29,1.10002,1.10276,2024-05-06,2024-05-06 01:00:00,2024-05-06 05:00:00,1.10274,1.10274
AUDNZD,W,H4,short,2024-04-22,2024-04-29,1.10002,1.10276,2024-05-06,2024-05-07 09:00:00,2024-05-07 13:00:00,1.10034,1.10082
AUDUSD,W,H4,long,2024-01-29,2024-02-05,0.64688,0.65126,2024-02-12,2024-02-14 10:00:00,2024-02-14 14:00:00,0.6472,0.64724
AUDUSD,W,H4,long,2024-01-29,2024-02-05,0.64688,0.65126,2024-02-12,2024-02-14 22:00:00,2024-02-15 02:00:00,0.64776,0.64777
AUDUSD,W,H4,long,2024-01-29,2024-02-05,0.64688,0.65126,2024-02-12,2024-02-15 14:00:00,2024-02-15 18:00:00,0.65046,0.65089
AUDUSD,W,H4,long,2024-01-29,2024-02-05,0.64688,0.65126,2024-02-12,2024-02-15 22:00:00,2024-02-16 02:00:00,0.65072,0.65098
AUDUSD,W,H4,long,2024-01-29,2024-02-05,0.64688,0.65126,2024-02-12,2024-02-16 10:00:00,2024-02-16 14:00:00,0.64966,0.64983
AUDUSD,W,H4,long,2024-02-26,2024-03-04,0.64775,0.65247,2024-03-18,2024-03-19 05:00:00,2024-03-19 09:00:00,0.6504,0.65093
AUDUSD,W,H4,long,2024-02-26,2024-03-04,0.64775,0.65247,2024-03-18,2024-03-20 09:00:00,2024-03-20 13:00:00,0.65117,0.65151
AUDUSD,W,H4,long,2024-02-26,2024-03-04,0.64775,0.65247,2024-03-18,2024-03-22 05:00:00,2024-03-22 09:00:00,0.65102,0.65105
AUDUSD,W,H4,long,2024-02-26,2024-03-04,0.64775,0.65247,2024-03-18,2024-03-22 17:00:00,2024-03-24 21:00:00,0.65102,0.65106
AUDUSD,W,H4,long,2024-02-26,2024-03-04,0.64775,0.65247,2024-03-18,2024-03-26 21:00:00,2024-03-27 01:00:00,0.65114,0.65204
AUDUSD,W,H4,long,2024-02-26,2024-03-04,0.64775,0.65247,2024-03-18,2024-03-27 09:00:00,2024-03-27 13:00:00,0.65136,0.65163
AUDUSD,W,H4,long,2024-02-26,2024-03-04,0.64775,0.65247,2024-03-18,2024-03-27 21:00:00,2024-03-28 01:00:00,0.65154,0.65215
AUDUSD,W,H4,long,2024-02-26,2024-03-04,0.64775,0.65247,2024-03-18,2024-03-28 05:00:00,2024-03-28 09:00:00,0.64854,0.6493
AUDUSD,W,H4,long,2024-02-26,2024-03-04,0.64775,0.65247,2024-03-18,2024-03-28 17:00:00,2024-03-28 21:00:00,0.65125,0.65134
AUDUSD,W,H4,long,2024-02-26,2024-03-04,0.64775,0.65247,2024-03-18,2024-03-29 01:00:00,2024-03-29 05:00:00,0.65054,0.65096
AUDUSD,W,H4,long,2024-02-26,2024-03-04,0.64775,0.65247,2024-03-18,2024-03-29 17:00:00,2024-03-31 21:00:00,0.6512,0.6516
AUDUSD,W,H4,long,2024-03-18,2024-03-25,0.64854,0.65146,2024-04-01,2024-04-02 09:00:00,2024-04-02 13:00:00,0.64956,0.64961
AUDUSD,W,H4,long,2024-03-18,2024-03-25,0.64854,0.65146,2024-04-01,2024-04-02 21:00:00,2024-04-03 01:00:00,0.65042,0.65082
AUDUSD,W,H4,long,2024-03-18,2024-03-25,0.64854,0.65146,2024-04-01,2024-04-03 05:00:00,2024-04-03 09:00:00,0.65033,0.65054
AUDUSD,W,H4,long,2024-03-18,2024-03-25,0.64854,0.65146,2024-04-01,2024-04-10 13:00:00,2024-04-10 17:00:00,0.64988,0.64988
AUDUSD,W,H4,long,2024-03-18,2024-03-25,0.64854,0.65146,2024-04-01,2024-04-10 21:00:00,2024-04-11 01:00:00,0.6502,0.65068
AUDUSD,W,H4,long,2024-05-06,2024-05-13,0.6558,0.66034,2024-05-20,2024-05-24 01:00:00,2024-05-24 05:00:00,0.65922,0.65944
AUDUSD,W,H4,long,2024-05-06,2024-05-13,0.6558,0.66034,2024-05-20,2024-05-30 01:00:00,2024-05-30 05:00:00,0.65908,0.66002
AUDUSD,W,H4,long,2024-05-20,2024-05-27,0.65908,0.6628,,2024-05-29 17:00:00,2024-05-29 21:00:00,0.6606,0.66095
AUDUSD,W,H4,long,2024-05-20,2024-05-27,0.65908,0.6628,,2024-05-30 01:00:00,2024-05-30 05:00:00,0.65908,0.66002
AUDUSD,W,H4,long,2024-05-20,2024-05-27,0.65908,0.6628,,2024-05-30 17:00:00,2024-05-30 21:00:00,0.66266,0.66278
AUDUSD,W,H4,short,2024-02-19,2024-02-26,0.65642,0.6595,2024-03-04,2024-03-06 14:00:00,2024-03-06 18:00:00,0.65783,0.65816
AUDUSD,W,H4,short,2024-02-19,2024-02-26,0.65642,0.6595,2024-03-04,2024-03-15 09:00:00,2024-03-15 13:00:00,0.65728,0.65742
AUDUSD,W,H4,short,2024-03-04,2024-03-11,0.66251,0.66677,2024-03-18,2024-03-21 01:00:00,2024-03-21 05:00:00,0.66282,0.66347
AUDUSD,W,H4,short,2024-04-01,2024-04-08,0.65792,0.66444,2024-04-29,2024-04-29 01:00:00,2024-04-29 05:00:00,0.65804,0.65867
AUDUSD,W,H4,short,2024-04-01,2024-04-08,0.65792,0.66444,2024-04-29,2024-05-05 21:00:00,2024-05-06 01:00:00,0.6619,0.66242
AUDUSD,W,H4,short,2024-04-01,2024-04-08,0.65792,0.66444,2024-04-29,2024-05-06 09:00:00,2024-05-06 13:00:00,0.66368,0.66384
AUDUSD,W,H4,short,2024-04-01,2024-04-08,0.65792,0.66444,2024-04-29,2024-05-06 21:00:00,2024-05-07 01:00:00,0.66432,0.66439
AUDUSD,W,H4,short,2024-04-01,2024-04-08,0.65792,0.66444,2024-04-29,2024-05-07 09:00:00,2024-05-07 13:00:00,0.66196,0.66242
AUDUSD,W,H4,short,2024-04-01,2024-04-08,0.65792,0.66444,2024-04-29,2024-05-08 17:00:00,2024-05-08 21:00:00,0.65798,0.6582
AUDUSD,W,H4,short,2024-04-01,2024-04-08,0.65792,0.66444,2024-04-29,2024-05-09 01:00:00,2024-05-09 05:00:00,0.65808,0.65864
